Student admission no,Roll number,Forenoon,Afternoon,Date,Batch name,Reason
2012-0962,81,true,true,2016-05-05,05 - 05-S 2016-17,-
2014-1279,66,true,true,2016-05-19,05 - 05-S 2016-17,-
2014-1279,66,true,true,2016-05-20,05 - 05-S 2016-17,-
2009-0565,62,true,true,2016-05-09,05 - 05-S 2016-17,-
2009-0565,62,true,true,2016-05-10,05 - 05-S 2016-17,-
2013-1067,85,true,true,2016-05-09,05 - 05-S 2016-17,-
2014-1189,82,true,true,2016-05-02,05 - 05-S 2016-17,-
2009-0566,63,true,true,2016-03-28,05 - 05-S 2016-17,-
2009-0566,63,true,true,2016-03-29,05 - 05-S 2016-17,-
2009-0566,63,true,true,2016-03-31,05 - 05-S 2016-17,-
2014-1270,57,true,true,2016-03-25,05 - 05-S 2016-17,-
2009-0552,59,true,true,2016-03-25,05 - 05-S 2016-17,-
2010-0594,69,true,true,2016-03-25,05 - 05-S 2016-17,-
2010-0614,73,true,true,2016-03-25,05 - 05-S 2016-17,-
2010-0614,73,true,true,2016-03-28,05 - 05-S 2016-17,-
2010-0718,75,true,true,2016-03-25,05 - 05-S 2016-17,-
2010-0624,71,true,true,2016-03-25,05 - 05-S 2016-17,-
2011-0855,77,true,true,2016-03-25,05 - 05-S 2016-17,-
2015-1347,77,true,true,2016-05-23,06 - 06-S 2016-17,-
2009-0510,60,true,true,2016-05-23,06 - 06-S 2016-17,-
2013-1130,11,true,true,2016-05-23,01 - 01-B 2016-17,-
2015-1348,89,true,true,2016-05-23,01 - 01-B 2016-17,-
2016-1477,69,true,true,2016-05-23,01 - 01-B 2016-17,-
2014-1295,07,true,true,2016-05-23,01 - 01-B 2016-17,-
2012-0996,88,true,true,2016-05-23,01 - 01-B 2016-17,-
2012-0996,88,true,true,2016-05-18,01 - 01-B 2016-17,-
2012-0996,88,true,true,2016-05-19,01 - 01-B 2016-17,-
2012-0996,88,true,true,2016-05-20,01 - 01-B 2016-17,-
2012-0989,21,true,true,2016-05-23,01 - 01-B 2016-17,-
2014-1295,07,true,true,2016-05-03,01 - 01-B 2016-17,-
2014-1295,07,true,true,2016-05-04,01 - 01-B 2016-17,-
2014-1295,07,true,true,2016-05-05,01 - 01-B 2016-17,-
2014-1295,07,true,true,2016-05-06,01 - 01-B 2016-17,-
2014-1295,07,true,true,2016-05-09,01 - 01-B 2016-17,-
2014-1295,07,true,true,2016-05-10,01 - 01-B 2016-17,-
2014-1295,07,true,true,2016-05-11,01 - 01-B 2016-17,-
2014-1295,07,true,true,2016-05-12,01 - 01-B 2016-17,-
2014-1295,07,true,true,2016-05-13,01 - 01-B 2016-17,-
2014-1295,07,true,true,2016-05-16,01 - 01-B 2016-17,-
2014-1295,07,true,true,2016-05-17,01 - 01-B 2016-17,-
2014-1295,07,true,true,2016-05-18,01 - 01-B 2016-17,-
2014-1295,07,true,true,2016-05-19,01 - 01-B 2016-17,-
2014-1295,07,true,true,2016-05-20,01 - 01-B 2016-17,-
2013-1007,55,true,true,2016-05-03,01 - 01-B 2016-17,-
2013-1007,55,true,true,2016-05-19,01 - 01-B 2016-17,-
2015-1381,84,true,true,2016-03-25,05 - 05-S 2016-17,-
2014-1265,83,true,true,2016-03-25,05 - 05-S 2016-17,-
2010-0595,70,true,true,2016-03-28,05 - 05-S 2016-17,-
2010-0595,70,true,true,2016-03-25,05 - 05-S 2016-17,-
2014-1266,87,true,true,2016-03-24,05 - 05-S 2016-17,-
2014-1266,87,true,true,2016-03-25,05 - 05-S 2016-17,-
2010-0590,68,true,true,2016-03-25,05 - 05-S 2016-17,-
2010-0590,68,true,true,2016-03-23,05 - 05-S 2016-17,-
2010-0590,68,true,true,2016-03-24,05 - 05-S 2016-17,-
2010-0590,68,true,true,2016-03-28,05 - 05-S 2016-17,-
2010-0590,68,true,true,2016-03-29,05 - 05-S 2016-17,-
2010-0590,68,true,true,2016-03-31,05 - 05-S 2016-17,-
2010-0590,68,true,true,2016-03-30,05 - 05-S 2016-17,-
2014-1221,55,true,true,2016-03-25,05 - 05-S 2016-17,-
2011-0744,51,true,true,2016-03-25,05 - 05-S 2016-17,-
2014-1182,65,true,true,2016-03-29,05 - 05-S 2016-17,-
2009-0565,62,true,true,2016-03-24,05 - 05-S 2016-17,-
2009-0565,62,true,true,2016-03-28,05 - 05-S 2016-17,-
2009-0565,62,true,true,2016-03-29,05 - 05-S 2016-17,-
2009-0565,62,true,true,2016-03-30,05 - 05-S 2016-17,-
2009-0565,62,true,true,2016-03-31,05 - 05-S 2016-17,-
2009-0565,62,true,true,2016-03-25,05 - 05-S 2016-17,-
2013-1067,85,true,true,2016-03-25,05 - 05-S 2016-17,-
2013-1041,86,true,true,2016-03-31,05 - 05-S 2016-17,-
2015-1386,60,true,true,2016-03-24,05 - 05-S 2016-17,-
2015-1386,60,true,true,2016-03-25,05 - 05-S 2016-17,-
2015-1386,60,true,true,2016-03-28,05 - 05-S 2016-17,-
2010-0615,74,true,true,2016-03-28,05 - 05-S 2016-17,-
2014-1269,54,true,true,2016-03-25,05 - 05-S 2016-17,-
2014-1222,84,true,true,2016-05-11,08 - 08-B 2016-17,-
2009-0523,68,true,true,2016-05-02,08 - 08-B 2016-17,-
2006-0243,54,true,true,2016-05-17,08 - 08-B 2016-17,-
2006-0243,54,true,true,2016-05-18,08 - 08-B 2016-17,-
2006-0243,54,true,true,2016-05-19,08 - 08-B 2016-17,-
2006-0243,54,true,true,2016-05-20,08 - 08-B 2016-17,-
2013-1102,76,true,true,2016-05-03,08 - 08-B 2016-17,-
2008-0402,63,true,true,2016-05-04,08 - 08-B 2016-17,-
2008-0402,63,true,true,2016-05-09,08 - 08-B 2016-17,-
2009-0517,72,true,true,2016-05-11,08 - 08-B 2016-17,-
2014-1275,65,true,true,2016-05-11,08 - 08-B 2016-17,-
2014-1216,83,true,true,2016-05-02,08 - 08-B 2016-17,-
2014-1216,83,true,true,2016-05-10,08 - 08-B 2016-17,-
2014-1216,83,true,true,2016-05-11,08 - 08-B 2016-17,-
2014-12940,87,true,true,2016-05-10,08 - 08-B 2016-17,-
2015-1337,60,true,true,2016-05-02,08 - 08-B 2016-17,-
2008-0375,90,true,true,2016-05-11,08 - 08-B 2016-17,-
2015-1369,75,true,true,2016-05-09,08 - 08-B 2016-17,-
2015-1369,75,true,true,2016-05-10,08 - 08-B 2016-17,-
2014-1263,89,true,true,2016-05-04,08 - 08-B 2016-17,-
2014-1263,89,true,true,2016-05-12,08 - 08-B 2016-17,-
2008-0397,56,true,true,2016-05-04,08 - 08-B 2016-17,-
2008-0397,56,true,true,2016-05-11,08 - 08-B 2016-17,-
2014-1171,64,true,true,2016-05-02,08 - 08-B 2016-17,-
2014-1180,66,true,true,2016-05-11,08 - 08-B 2016-17,-
2014-1180,66,true,true,2016-05-10,08 - 08-B 2016-17,-
2014-1226,85,true,true,2016-05-02,08 - 08-B 2016-17,-
2014-1226,85,true,true,2016-05-03,08 - 08-B 2016-17,-
2014-1226,85,true,true,2016-05-09,08 - 08-B 2016-17,-
2014-1226,85,true,true,2016-05-11,08 - 08-B 2016-17,-
2014-1229,86,true,true,2016-05-11,08 - 08-B 2016-17,-
2014-1229,86,true,true,2016-05-16,08 - 08-B 2016-17,-
2015-1367,61,true,true,2016-05-03,08 - 08-B 2016-17,-
2015-1367,61,true,true,2016-05-11,08 - 08-B 2016-17,-
2013-1065,74,true,true,2016-05-10,08 - 08-B 2016-17,-
2014-1187,81,true,true,2016-05-11,08 - 08-B 2016-17,-
2014-1194,82,true,true,2016-05-11,08 - 08-B 2016-17,-
2015-1365,75,true,true,2016-05-20,10 - 10 2016-17,-
2004-0070,61,true,true,2016-05-23,10 - 10 2016-17,-
2008-0448,51,true,true,2016-05-23,10 - 10 2016-17,-
2015-1365,75,true,true,2016-05-23,10 - 10 2016-17,-
2013-1071,70,true,true,2016-05-23,10 - 10 2016-17,-
2004-0049,60,true,true,2016-05-23,10 - 10 2016-17,-
2014-1276,67,true,true,2016-05-23,10 - 10 2016-17,-
2013-1113,74,true,true,2016-05-23,10 - 10 2016-17,-
2010-0605,64,true,true,2016-05-23,10 - 10 2016-17,-
2015-1362,69,true,true,2016-05-23,10 - 10 2016-17,-
2010-0623,02,true,true,2016-05-23,10 - 10 2016-17,-
2015-1334,73,true,true,2016-05-23,10 - 10 2016-17,-
2011-0800,77,true,true,2016-05-23,10 - 10 2016-17,-
2015-1336,04,true,true,2016-05-23,10 - 10 2016-17,-
2013-1105,72,true,true,2016-05-23,10 - 10 2016-17,-
2013-1005,68,true,true,2016-05-23,10 - 10 2016-17,-
2016-1541,78,true,true,2016-05-06,09 - 09-B 2016-17,-
2016-1541,78,true,true,2016-05-11,09 - 09-B 2016-17,-
2009-0538,68,true,true,2016-05-11,09 - 09-B 2016-17,-
2013-1030,52,true,true,2016-05-09,09 - 09-B 2016-17,-
2010-0712,75,true,true,2016-05-06,09 - 09-B 2016-17,-
2010-0712,75,true,true,2016-05-09,09 - 09-B 2016-17,-
2010-0712,75,true,true,2016-05-10,09 - 09-B 2016-17,-
2010-0712,75,true,true,2016-05-11,09 - 09-B 2016-17,-
2010-0712,75,true,true,2016-05-23,09 - 09-B 2016-17,-
2011-0828,79,true,true,2016-05-03,09 - 09-B 2016-17,-
2011-0828,79,true,true,2016-05-06,09 - 09-B 2016-17,-
2010-0668,74,true,true,2016-05-02,09 - 09-B 2016-17,-
2010-0668,74,true,true,2016-05-18,09 - 09-B 2016-17,-
2016-1540,67,true,true,2016-05-06,09 - 09-B 2016-17,-
2016-1540,67,true,true,2016-05-10,09 - 09-B 2016-17,-
2016-1540,67,true,true,2016-05-11,09 - 09-B 2016-17,-
2014-1237,77,true,true,2016-05-17,09 - 09-B 2016-17,-
2013-1083,60,true,true,2016-05-10,09 - 09-B 2016-17,-
2015-1335,86,true,true,2016-05-06,09 - 09-B 2016-17,-
2015-1335,86,true,true,2016-05-11,09 - 09-B 2016-17,-
2010-0633,85,true,true,2016-05-09,09 - 09-B 2016-17,-
2010-0633,85,true,true,2016-05-12,09 - 09-B 2016-17,-
2010-0633,85,true,true,2016-05-13,09 - 09-B 2016-17,-
2010-0633,85,true,true,2016-05-16,09 - 09-B 2016-17,-
2010-0633,85,true,true,2016-05-17,09 - 09-B 2016-17,-
2010-0633,85,true,true,2016-05-18,09 - 09-B 2016-17,-
2010-0633,85,true,true,2016-05-19,09 - 09-B 2016-17,-
2010-0633,85,true,true,2016-05-20,09 - 09-B 2016-17,-
2010-0633,85,true,true,2016-05-23,09 - 09-B 2016-17,-
2015-1370,76,true,true,2016-05-11,09 - 09-B 2016-17,-
2013-1124,87,true,true,2016-05-09,09 - 09-B 2016-17,-
2013-1124,87,true,true,2016-05-11,09 - 09-B 2016-17,-
2007-0278,62,true,true,2016-05-06,09 - 09-B 2016-17,-
2012-0881,80,true,true,2016-05-11,09 - 09-B 2016-17,-
2016-1531,59,true,true,2016-05-03,09 - 09-B 2016-17,-
2016-1531,59,true,true,2016-05-06,09 - 09-B 2016-17,-
2014-1271,56,true,true,2016-05-11,09 - 09-B 2016-17,-
2015-1428,81,true,true,2016-05-06,09 - 09-B 2016-17,-
2015-1428,81,true,true,2016-05-09,09 - 09-B 2016-17,-
2015-1428,81,true,true,2016-05-10,09 - 09-B 2016-17,-
2015-1428,81,true,true,2016-05-11,09 - 09-B 2016-17,-
2015-1428,81,true,true,2016-05-23,09 - 09-B 2016-17,-
N2011-0785,93,true,true,2016-05-23,02 - 02-P 2016-17,-
N2011-0785,93,true,true,2016-05-24,02 - 02-P 2016-17,-
2012-0928,59,true,true,2016-05-24,02 - 02-P 2016-17,-
2012-0928,59,true,true,2016-05-23,02 - 02-P 2016-17,-
2011-0872,58,true,true,2016-05-24,02 - 02-P 2016-17,-
2016-1503,23,true,true,2016-05-23,02 - 02-P 2016-17,-
2016-1503,23,true,true,2016-05-24,02 - 02-P 2016-17,-
2014-1294,80,true,true,2016-05-09,02 - 02-P 2016-17,-
2011-0872,58,true,true,2016-05-05,02 - 02-P 2016-17,-
2012-0928,59,true,true,2016-05-06,02 - 02-P 2016-17,-
2016-1503,23,true,true,2016-05-06,02 - 02-P 2016-17,-
2016-1503,23,true,true,2016-05-05,02 - 02-P 2016-17,-
2016-1503,23,true,true,2016-05-04,02 - 02-P 2016-17,-
2016-1511,90,true,true,2016-05-05,02 - 02-P 2016-17,-
2015-1420,19,true,true,2016-05-06,02 - 02-P 2016-17,-
2015-1341,03,true,true,2016-05-05,02 - 02-P 2016-17,-
2015-1341,03,true,true,2016-05-06,02 - 02-P 2016-17,-
2011-0781,84,true,true,2016-05-06,02 - 02-P 2016-17,-
2014-1259,83,true,true,2016-05-06,02 - 02-P 2016-17,-
2015-1308,10,true,true,2016-03-25,04 - 04-G 2016-17,Unkown
2011-0711,16,true,true,2016-03-25,04 - 04-G 2016-17,Unkown
2014-1149,79,true,true,2016-05-24,01 - 01-B 2016-17,-
2013-1130,11,true,true,2016-05-24,01 - 01-B 2016-17,-
2015-1348,89,true,true,2016-05-24,01 - 01-B 2016-17,-
2013-10440,22,true,true,2016-03-25,04 - 04-G 2016-17,Unkown
2013-10440,22,true,true,2016-03-28,04 - 04-G 2016-17,Unkown
2015-1436,51,true,true,2016-05-24,01 - 01-B 2016-17,-
2016-1477,69,true,true,2016-05-24,01 - 01-B 2016-17,-
2014-1295,07,true,true,2016-05-24,01 - 01-B 2016-17,-
2013-1029,59,true,true,2016-05-24,01 - 01-B 2016-17,-
2010-0692,12,true,true,2016-03-25,04 - 04-G 2016-17,Unkown
2012-0996,88,true,true,2016-05-24,01 - 01-B 2016-17,-
2013-1078,67,true,true,2016-05-24,01 - 01-B 2016-17,-
2011-0711,16,true,true,2016-03-24,04 - 04-G 2016-17,Unkown
2013-1007,55,true,true,2016-05-24,01 - 01-B 2016-17,-
2013-1011,02,true,true,2016-05-24,01 - 01-B 2016-17,-
2013-1055,23,true,true,2016-03-25,04 - 04-G 2016-17,Unkown
2010-0670,09,true,true,2016-03-25,04 - 04-G 2016-17,Unkown
2010-0602,06,true,true,2016-03-24,04 - 04-G 2016-17,Unkown
2010-0602,06,true,true,2016-03-25,04 - 04-G 2016-17,Unkown
2010-0584,01,true,true,2016-03-24,04 - 04-G 2016-17,Unkown
2010-0584,01,true,true,2016-03-25,04 - 04-G 2016-17,Unkown
2010-0584,01,true,true,2016-03-29,04 - 04-G 2016-17,Unkown
2012-0878,05,true,true,2016-03-25,04 - 04-G 2016-17,Unkown
2012-0944,11,true,true,2016-05-24,08 - 08-A 2016-17,unknown
2015-1398,13,true,true,2016-05-20,08 - 08-A 2016-17,unknown
2015-1307,03,true,true,2016-05-23,07 - 07-A 2016-17,-
2008-0409,08,true,true,2016-05-23,07 - 07-A 2016-17,-
2015-1389,19,true,true,2016-05-13,01 - 01-R 2016-17,-
2016-1533,09,true,true,2016-05-16,01 - 01-R 2016-17,-
2015-1389,19,true,true,2016-05-17,01 - 01-R 2016-17,-
2014-1196,15,true,true,2016-05-19,01 - 01-R 2016-17,-
2013-1001,52,true,true,2016-05-20,01 - 01-R 2016-17,-
2013-1143,75,true,true,2016-05-23,01 - 01-R 2016-17,-
2013-1143,75,true,true,2016-05-24,01 - 01-R 2016-17,-
2013-1135,58,true,true,2016-05-23,01 - 01-R 2016-17,-
2013-1147,14,true,true,2016-05-23,01 - 01-R 2016-17,-
2013-1003,53,true,true,2016-05-23,01 - 01-R 2016-17,-
2013-1148,78,true,true,2016-05-24,01 - 01-R 2016-17,-
2013-1148,78,true,true,2016-03-30,01 - 01-R 2016-17,-
2013-1134,13,true,true,2016-03-29,01 - 01-R 2016-17,-
2013-1134,13,true,true,2016-03-30,01 - 01-R 2016-17,-
2013-1045,16,true,true,2016-05-24,02 - 02-Pur 2016-17,-
2016-1513,06,true,true,2016-05-24,02 - 02-Pur 2016-17,-
2015-1456,22,true,true,2016-05-24,02 - 02-Pur 2016-17,-
2015-1442,92,true,true,2016-05-24,02 - 02-Pur 2016-17,-
2012-0925,57,true,true,2016-05-24,02 - 02-Pur 2016-17,-
2015-1305,74,true,true,2016-05-24,02 - 02-Pur 2016-17,-
2013-1045,16,true,true,2016-05-23,02 - 02-Pur 2016-17,-
2015-1323,85,true,true,2016-05-23,02 - 02-Pur 2016-17,-
2016-1513,06,true,true,2016-05-23,02 - 02-Pur 2016-17,-
2015-1442,92,true,true,2016-05-23,02 - 02-Pur 2016-17,-
2012-0979,68,true,true,2016-05-23,02 - 02-Pur 2016-17,-
2012-0937,61,true,true,2016-05-23,02 - 02-Pur 2016-17,-
2012-0925,57,true,true,2016-05-23,02 - 02-Pur 2016-17,-
2012-0964,65,true,true,2016-05-23,02 - 02-Pur 2016-17,-
2015-1397,89,true,true,2016-05-23,02 - 02-Pur 2016-17,-
2015-1305,74,true,true,2016-05-23,02 - 02-Pur 2016-17,-
2016-1498,74,true,true,2016-05-18,03 - 03-S 2016-17,-
2016-1498,74,true,true,2016-05-19,03 - 03-S 2016-17,-
2016-1498,74,true,true,2016-05-20,03 - 03-S 2016-17,-
2016-1498,74,true,true,2016-05-23,03 - 03-S 2016-17,-
2014-1170,10,true,true,2016-05-23,03 - 03-S 2016-17,-
2012-0949,80,true,true,2016-05-23,03 - 03-S 2016-17,-
2015-1349,76,true,true,2016-05-23,03 - 03-S 2016-17,-
2012-0948,78,true,true,2016-05-23,03 - 03-S 2016-17,-
2014-1170,10,true,true,2016-05-24,03 - 03-S 2016-17,-
2014-1168,02,true,true,2016-05-24,03 - 03-S 2016-17,-
2013-1072,20,true,true,2016-05-24,03 - 03-S 2016-17,-
2015-1349,76,true,true,2016-05-24,03 - 03-S 2016-17,-
2016-1526,57,true,true,2016-05-24,06 - 06-S 2016-17,-
2013-1136,76,true,true,2016-05-24,06 - 06-S 2016-17,-
2011-0790,60,true,true,2016-05-24,03 - 03-S 2016-17,-
2010-0592,54,true,true,2016-05-24,06 - 06-S 2016-17,-
2008-0378,51,true,true,2016-05-24,06 - 06-S 2016-17,-
2008-0379,52,true,true,2016-05-24,06 - 06-S 2016-17,-
2012-0933,63,true,true,2016-05-24,06 - 06-S 2016-17,-
2013-1099,90,true,true,2016-05-06,04 - 04-S 2016-17,-
2016-1478,78,true,true,2016-05-09,04 - 04-S 2016-17,-
2010-0716,70,true,true,2016-05-10,04 - 04-S 2016-17,-
2011-0772,77,true,true,2016-05-23,04 - 04-S 2016-17,-
2014-1176,06,true,true,2016-05-09,05 - 05-G 2016-17,-
2013-1099,90,true,true,2016-05-24,04 - 04-S 2016-17,-
2010-0629,15,true,true,2016-05-05,05 - 05-G 2016-17,-
2010-0629,15,true,true,2016-05-06,05 - 05-G 2016-17,-
2013-1022,83,true,true,2016-05-24,04 - 04-S 2016-17,-
2010-0629,15,true,true,2016-05-09,05 - 05-G 2016-17,-
2010-0629,15,true,true,2016-05-23,05 - 05-G 2016-17,-
2016-1478,78,true,true,2016-05-24,04 - 04-S 2016-17,-
2016-1479,17,true,true,2016-05-09,05 - 05-G 2016-17,-
2016-1479,17,true,true,2016-05-11,05 - 05-G 2016-17,-
2010-0706,69,true,true,2016-05-24,04 - 04-S 2016-17,-
2010-0662,61,true,true,2016-05-24,04 - 04-S 2016-17,-
2009-0466,01,true,true,2016-05-10,05 - 05-G 2016-17,-
2015-1306,53,true,true,2016-05-24,04 - 04-S 2016-17,-
2015-1309,11,true,true,2016-05-05,05 - 05-G 2016-17,-
2015-1309,11,true,true,2016-05-11,05 - 05-G 2016-17,-
2012-0908,73,true,true,2016-05-24,04 - 04-S 2016-17,-
2015-1432,12,true,true,2016-05-05,05 - 05-G 2016-17,-
2015-1432,12,true,true,2016-05-06,05 - 05-G 2016-17,-
2015-1385,58,true,true,2016-05-24,04 - 04-S 2016-17,-
2015-1432,12,true,true,2016-05-11,05 - 05-G 2016-17,-
2010-0603,55,true,true,2016-05-24,04 - 04-S 2016-17,-
2013-1086,89,true,true,2016-05-24,04 - 04-S 2016-17,-
2014-1283,51,true,true,2016-05-24,04 - 04-S 2016-17,-
2010-0608,03,true,true,2016-05-09,05 - 05-G 2016-17,-
2010-0706,69,true,true,2016-04-01,04 - 04-S 2016-17,-
2015-1421,75,true,true,2016-04-01,04 - 04-S 2016-17,-
2011-0627,59,true,true,2016-04-01,04 - 04-S 2016-17,-
2015-1306,53,true,true,2016-04-01,04 - 04-S 2016-17,-
2012-0908,73,true,true,2016-04-01,04 - 04-S 2016-17,-
2015-1385,58,true,true,2016-04-01,04 - 04-S 2016-17,-
2013-1079,88,true,true,2016-04-01,04 - 04-S 2016-17,-
2015-1311,57,true,true,2016-04-01,04 - 04-S 2016-17,-
2016-1478,78,true,true,2016-04-01,04 - 04-S 2016-17,-
2013-1099,90,true,true,2016-04-05,04 - 04-S 2016-17,-
2014-1212,63,true,true,2016-04-04,04 - 04-S 2016-17,-
2015-1385,58,true,true,2016-04-05,04 - 04-S 2016-17,-
2010-0603,55,true,true,2016-04-05,04 - 04-S 2016-17,-
2011-0772,77,true,true,2016-04-05,04 - 04-S 2016-17,-
2013-1032,85,true,true,2016-04-05,04 - 04-S 2016-17,-
2014-1212,63,true,true,2016-04-06,04 - 04-S 2016-17,-
2014-1225,67,true,true,2016-04-05,04 - 04-S 2016-17,-
2013-1086,89,true,true,2016-04-11,04 - 04-S 2016-17,-
2011-0772,77,true,true,2016-04-20,04 - 04-S 2016-17,-
2014-1283,51,true,true,2016-04-20,04 - 04-S 2016-17,-
2014-1283,51,true,true,2016-04-27,04 - 04-S 2016-17,-
2015-1365,75,true,true,2016-05-24,10 - 10 2016-17,-
2011-0771,76,true,true,2016-04-13,04 - 04-S 2016-17,-
2013-1071,70,true,true,2016-05-24,10 - 10 2016-17,-
2015-1401,76,true,true,2016-05-24,10 - 10 2016-17,-
2013-1113,74,true,true,2016-05-24,10 - 10 2016-17,-
2010-0672,80,true,true,2016-05-24,10 - 10 2016-17,-
2012-0930,65,true,true,2016-05-24,10 - 10 2016-17,-
2013-1133,78,true,true,2016-05-24,10 - 10 2016-17,-
2010-0623,02,true,true,2016-05-24,10 - 10 2016-17,-
2015-1334,73,true,true,2016-05-24,10 - 10 2016-17,-
2015-1356,57,true,true,2016-05-24,10 - 10 2016-17,-
2015-1336,04,true,true,2016-05-24,10 - 10 2016-17,-
2013-1020,82,true,true,2016-04-18,04 - 04-S 2016-17,-
2011-0768,71,true,true,2016-05-23,10 - 10 2016-17,-
2014-1161,52,true,true,2016-05-16,03 - 03-G 2016-17,UNKNOWN
2012-0954,81,true,true,2016-05-19,03 - 03-G 2016-17,UNKNOWN
2016-1479,17,true,true,2016-05-24,05 - 05-G 2016-17,-
2015-1309,11,true,true,2016-05-24,05 - 05-G 2016-17,-
2013-1099,90,true,true,2016-03-29,04 - 04-S 2016-17,-
2014-1233,72,true,true,2016-05-23,03 - 03-G 2016-17,-
2011-0814,06,true,true,2016-05-23,03 - 03-G 2016-17,-
2014-1283,51,true,true,2016-03-29,04 - 04-S 2016-17,-
2016-1514,54,true,true,2016-05-23,03 - 03-G 2016-17,-
2011-0771,76,true,true,2016-03-24,04 - 04-S 2016-17,-
2011-0771,76,true,true,2016-03-25,04 - 04-S 2016-17,-
2012-0877,79,true,true,2016-05-24,03 - 03-G 2016-17,-
2014-1240,79,true,true,2016-03-29,04 - 04-S 2016-17,-
2014-1161,52,true,true,2016-05-24,03 - 03-G 2016-17,-
2010-0603,55,true,true,2016-03-28,04 - 04-S 2016-17,-
2013-1035,86,true,true,2016-03-25,04 - 04-S 2016-17,-
2010-0714,68,true,true,2016-03-25,04 - 04-S 2016-17,-
2012-0957,60,true,true,2016-03-28,04 - 04-S 2016-17,-
2012-0957,60,true,true,2016-03-29,04 - 04-S 2016-17,-
2012-0957,60,true,true,2016-03-31,04 - 04-S 2016-17,-
2013-1031,84,true,true,2016-03-25,04 - 04-S 2016-17,-
2013-1022,83,true,true,2016-03-25,04 - 04-S 2016-17,-
2013-1022,83,true,true,2016-03-28,04 - 04-S 2016-17,-
2013-1022,83,true,true,2016-03-29,04 - 04-S 2016-17,-
2013-1086,89,true,true,2016-03-25,04 - 04-S 2016-17,-
2013-1086,89,true,true,2016-03-24,04 - 04-S 2016-17,-
2015-1376,71,true,true,2016-03-31,04 - 04-S 2016-17,-
2013-1032,85,true,true,2016-03-25,04 - 04-S 2016-17,-
2014-1283,51,true,true,2016-03-28,04 - 04-S 2016-17,-
2013-1032,85,true,true,2016-03-28,04 - 04-S 2016-17,-
2014-1255,87,true,true,2016-03-23,04 - 04-S 2016-17,-
2015-1385,58,true,true,2016-03-23,04 - 04-S 2016-17,-
2015-1385,58,true,true,2016-03-24,04 - 04-S 2016-17,-
2015-1385,58,true,true,2016-03-25,04 - 04-S 2016-17,-
2015-1385,58,true,true,2016-03-28,04 - 04-S 2016-17,-
2015-1385,58,true,true,2016-03-29,04 - 04-S 2016-17,-
2015-1385,58,true,true,2016-03-30,04 - 04-S 2016-17,-
2015-1385,58,true,true,2016-03-31,04 - 04-S 2016-17,-
2016-1478,78,true,true,2016-03-28,04 - 04-S 2016-17,-
2016-1478,78,true,true,2016-03-29,04 - 04-S 2016-17,-
2012-0934,61,true,true,2016-04-04,05 - 05-S 2016-17,-
2012-0943,72,true,true,2016-04-28,05 - 05-S 2016-17,-
2010-0583,67,true,true,2016-04-14,05 - 05-S 2016-17,-
2010-0583,67,true,true,2016-04-15,05 - 05-S 2016-17,-
2010-0583,67,true,true,2016-04-18,05 - 05-S 2016-17,-
2013-1038,78,true,true,2016-04-11,05 - 05-S 2016-17,-
2009-0566,63,true,true,2016-04-01,05 - 05-S 2016-17,-
2009-0566,63,true,true,2016-04-11,05 - 05-S 2016-17,-
2009-0566,63,true,true,2016-04-12,05 - 05-S 2016-17,-
2009-0566,63,true,true,2016-04-13,05 - 05-S 2016-17,-
2009-0566,63,true,true,2016-04-14,05 - 05-S 2016-17,-
2009-0566,63,true,true,2016-04-15,05 - 05-S 2016-17,-
2009-0566,63,true,true,2016-04-18,05 - 05-S 2016-17,-
2009-0566,63,true,true,2016-04-19,05 - 05-S 2016-17,-
2009-0566,63,true,true,2016-04-20,05 - 05-S 2016-17,-
2010-0718,75,true,true,2016-04-26,05 - 05-S 2016-17,-
2010-0624,71,true,true,2016-04-18,05 - 05-S 2016-17,-
2011-0855,77,true,true,2016-04-01,05 - 05-S 2016-17,-
2011-0855,77,true,true,2016-04-13,05 - 05-S 2016-17,-
2011-0855,77,true,true,2016-04-15,05 - 05-S 2016-17,-
2011-0855,77,true,true,2016-04-14,05 - 05-S 2016-17,-
2011-0855,77,true,true,2016-04-25,05 - 05-S 2016-17,-
2015-1381,84,true,true,2016-04-29,05 - 05-S 2016-17,-
2014-1265,83,true,true,2016-04-25,05 - 05-S 2016-17,-
2014-1265,83,true,true,2016-04-22,05 - 05-S 2016-17,-
2014-1266,87,true,true,2016-04-22,05 - 05-S 2016-17,-
2014-1266,87,true,true,2016-04-25,05 - 05-S 2016-17,-
2010-0590,68,true,true,2016-04-01,05 - 05-S 2016-17,-
2010-0725,53,true,true,2016-04-01,05 - 05-S 2016-17,-
2014-1221,55,true,true,2016-04-13,05 - 05-S 2016-17,-
2014-1279,66,true,true,2016-04-01,05 - 05-S 2016-17,-
2009-0568,64,true,true,2016-04-11,05 - 05-S 2016-17,-
2009-0568,64,true,true,2016-04-22,05 - 05-S 2016-17,-
2011-0744,51,true,true,2016-04-01,05 - 05-S 2016-17,-
2011-0744,51,true,true,2016-04-14,05 - 05-S 2016-17,-
2009-0565,62,true,true,2016-04-01,05 - 05-S 2016-17,-
2009-0565,62,true,true,2016-04-04,05 - 05-S 2016-17,-
2009-0565,62,true,true,2016-04-11,05 - 05-S 2016-17,-
2009-0565,62,true,true,2016-04-14,05 - 05-S 2016-17,-
